,Country Code,Year,Life_expectancy_in_years
3679,SVK,2013,76.4121951219512
3680,SVN,2013,80.3219512195122
3681,SWE,2013,81.9560975609756
3682,SWZ,2013,51.486
3683,SXM,2013,74.917
3684,SYC,2013,73.119512195122
3685,SYR,2013,63.827
3686,TCA,2013,77.018
3687,TCD,2013,50.781
3688,TEA,2013,74.6738496803997
3689,TEC,2013,72.6995608977633
3690,TGO,2013,58.684
3691,THA,2013,77.083
3692,TJK,2013,68.885
3693,TKM,2013,68.74
3694,TLA,2013,74.249805704993
3695,TLS,2013,66.44
3696,TMN,2013,71.3759772152023
3697,TON,2013,70.505
3698,TSA,2013,68.121401503545
3699,TSS,2013,58.668043004746
3700,TTO,2013,73.962
3701,TUN,2013,75.65
3702,TUR,2013,76.297
3703,TUV,2013,64.008
3704,TZA,2013,62.96
3705,UGA,2013,59.763
3706,UKR,2013,71.159512195122
3707,UMC,2013,74.5167673852014
3708,URY,2013,77.24
3709,USA,2013,78.7414634146342
3710,UZB,2013,69.99
3711,VCT,2013,73.798
3712,VEN,2013,73.196
3713,VGB,2013,75.574
3714,VIR,2013,78.7170731707317
3715,VNM,2013,73.775
3716,VUT,2013,69.534
3717,WLD,2013,71.5775056091332
3718,WSM,2013,72.391
3719,XKX,2013,78.587
3720,YEM,2013,67.545
3721,ZAF,2013,62.533
3722,ZMB,2013,59.878
3723,ZWE,2013,57.458
3724,ABW,2014,75.601
3725,AFE,2014,61.3379174832409
3726,AFG,2014,62.545
3727,AFW,2014,55.9222289908432
3728,AGO,2014,60.04
3729,ALB,2014,78.407
3730,AND,2014,0.0
3731,ARB,2014,70.4926288711295
3732,ARE,2014,79.044
3733,ARG,2014,76.755
3734,ARM,2014,74.058
3735,ASM,2014,0.0
3736,ATG,2014,77.858
3737,AUS,2014,82.3
3738,AUT,2014,81.490243902439
3739,AZE,2014,71.116
3740,BDI,2014,59.868
3741,BEL,2014,81.2878048780488
3742,BEN,2014,59.125
3743,BFA,2014,58.359
3744,BGD,2014,69.986
3745,BGR,2014,74.4658536585366
3746,BHR,2014,79.328
3747,BHS,2014,73.366
3748,BIH,2014,75.659
3749,BLR,2014,72.9707317073171
3750,BLZ,2014,73.311
3751,BMU,2014,79.518
3752,BOL,2014,67.163
3753,BRA,2014,74.306
3754,BRB,2014,76.476
3755,BRN,2014,74.779
3756,BTN,2014,70.049
3757,BWA,2014,62.608
3758,CAF,2014,50.566
3759,CAN,2014,81.7843902439025
3760,CEB,2014,76.6756236113045
3761,CHE,2014,83.1975609756098
3762,CHI,2014,81.884
3763,CHL,2014,79.473
3764,CHN,2014,76.717
3765,CIV,2014,57.208
3766,CMR,2014,58.935
3767,COD,2014,58.296
3768,COG,2014,62.95
3769,COL,2014,76.043
3770,COM,2014,62.516
3771,CPV,2014,75.24
3772,CRI,2014,78.774
3773,CSS,2014,72.6808769061992
3774,CUB,2014,77.853
3775,CUW,2014,77.9756097560976
3776,CYM,2014,0.0
3777,CYP,2014,80.771
3778,CZE,2014,78.8243902439024
3779,DEU,2014,81.090243902439
3780,DJI,2014,61.641
3781,DMA,2014,69.434
3782,DNK,2014,80.7
3783,DOM,2014,72.867
3784,DZA,2014,75.11
3785,EAP,2014,74.9032685695441
3786,EAR,2014,69.4871005754351
3787,EAS,2014,75.7313051135242
3788,ECA,2014,72.3086392341267
3789,ECS,2014,77.2964507938799
3790,ECU,2014,76.622
3791,EGY,2014,70.415
3792,EMU,2014,81.944915915146
3793,ERI,2014,65.6
3794,ESP,2014,83.2292682926829
3795,EST,2014,77.0341463414634
3796,ETH,2014,62.905
3797,EUU,2014,80.8719823965856
3798,FCS,2014,60.7078878635419
3799,FIN,2014,81.1804878048781
3800,FJI,2014,67.376
3801,FRA,2014,82.719512195122
3802,FRO,2014,81.5926829268293
3803,FSM,2014,71.529
3804,GAB,2014,64.974
3805,GBR,2014,81.3048780487805
3806,GEO,2014,73.099
3807,GHA,2014,63.045
3808,GIB,2014,81.882
3809,GIN,2014,57.886
3810,GMB,2014,62.269
3811,GNB,2014,58.61
3812,GNQ,2014,59.595
3813,GRC,2014,81.3853658536585
3814,GRD,2014,74.985
3815,GRL,2014,71.9856097560976
3816,GTM,2014,71.964
3817,GUM,2014,76.749
3818,GUY,2014,67.882
3819,HIC,2014,80.5989152806484
3820,HKG,2014,83.9804878048781
3821,HND,2014,72.259
3822,HPC,2014,61.1470730930553
3823,HRV,2014,77.4780487804878
3824,HTI,2014,62.987
3825,HUN,2014,75.7634146341463
3826,IBD,2014,72.8501370405411
3827,IBT,2014,70.2374492124017
3828,IDA,2014,62.422434930703
3829,IDB,2014,60.1279103643597
3830,IDN,2014,69.533
3831,IDX,2014,63.5775127520473
3832,IMN,2014,80.037
3833,IND,2014,69.074
3834,INX,2014,0.0
3835,IRL,2014,81.3487804878049
3836,IRN,2014,74.782
3837,IRQ,2014,68.914
3838,ISL,2014,82.8609756097561
3839,ISR,2014,82.1536585365854
3840,ITA,2014,83.090243902439
3841,JAM,2014,72.982
3842,JOR,2014,74.789
3843,JPN,2014,83.5878048780488
3844,KAZ,2014,71.44
3845,KEN,2014,61.816
3846,KGZ,2014,70.4024390243902
3847,KHM,2014,69.736
3848,KIR,2014,65.815
3849,KNA,2014,70.966
3850,KOR,2014,81.7219512195122
3851,KWT,2014,79.445
3852,LAC,2014,74.4284919240565
3853,LAO,2014,66.361
3854,LBN,2014,78.973
3855,LBR,2014,59.121
3856,LBY,2014,71.511
3857,LCA,2014,72.864
3858,LCN,2014,74.5506477009282
3859,LDC,2014,63.1234003576263
3860,LIC,2014,61.3116057572894
3861,LIE,2014,82.0731707317073
3862,LKA,2014,74.651
3863,LMC,2014,67.60360316224
3864,LMY,2014,70.148973066663
3865,LSO,2014,50.033
3866,LTE,2014,75.79063086071
3867,LTU,2014,74.5170731707317
3868,LUX,2014,82.2292682926829
3869,LVA,2014,74.1243902439024
3870,MAC,2014,83.883
3871,MAF,2014,79.966
3872,MAR,2014,72.538
3873,MCO,2014,0.0
3874,MDA,2014,69.031
3875,MDG,2014,64.255
3876,MDV,2014,79.424
3877,MEA,2014,72.6238633901154
3878,MEX,2014,74.797
3879,MHL,2014,63.623
3880,MIC,2014,71.0587765315058
3881,MKD,2014,75.4512195121951
3882,MLI,2014,57.9
3883,MLT,2014,82.0463414634146
3884,MMR,2014,65.056
3885,MNA,2014,71.7027790275536
3886,MNE,2014,76.4414634146341
3887,MNG,2014,69.047
3888,MNP,2014,0.0
3889,MOZ,2014,57.274
3890,MRT,2014,64.155
3891,MUS,2014,74.1943902439024
3892,MWI,2014,60.899
3893,MYS,2014,75.146
3894,NAC,2014,79.1362843199307
3895,NAM,2014,59.822
3896,NCL,2014,77.2365853658537
3897,NER,2014,60.786
3898,NGA,2014,51.791
3899,NIC,2014,72.812
3900,NLD,2014,81.7073170731707
3901,NOR,2014,82.1
3902,NPL,2014,68.085
3903,NRU,2014,61.807
3904,NZL,2014,81.4568292682927
3905,OED,2014,79.9166512455172
3906,OMN,2014,77.446
3907,OSS,2014,66.7096082915931
3908,PAK,2014,65.284
3909,PAN,2014,77.248
3910,PER,2014,75.333
3911,PHL,2014,71.151
3912,PLW,2014,0.0
3913,PNG,2014,64.259
3914,POL,2014,77.6024390243903
3915,PRE,2014,58.7521965415578
3916,PRI,2014,78.929
3917,PRK,2014,72.942
3918,PRT,2014,81.1219512195122
3919,PRY,2014,72.878
3920,PSE,2014,72.622
3921,PSS,2014,68.642639894166
3922,PST,2014,80.5160128461206
3923,PYF,2014,82.214
3924,QAT,2014,79.768
3925,ROU,2014,74.909756097561
3926,RUS,2014,70.7436585365854
3927,RWA,2014,64.94
3928,SAS,2014,68.6382506953563
3929,SAU,2014,76.757
3930,SDN,2014,64.269
3931,SEN,2014,66.452
3932,SGP,2014,82.4951219512195
3933,SLB,2014,69.234
3934,SLE,2014,56.393
3935,SLV,2014,71.746
3936,SMR,2014,0.0
3937,SOM,2014,54.277
3938,SRB,2014,75.3365853658537
3939,SSA,2014,59.1413468929508
3940,SSD,2014,54.973
3941,SSF,2014,59.1426582019127
3942,SST,2014,67.9450848666196
3943,STP,2014,66.845
3944,SUR,2014,69.782
3945,SVK,2014,76.8121951219512
3946,SVN,2014,81.0780487804878
3947,SWE,2014,82.2536585365854
3948,SWZ,2014,53.05
3949,SXM,2014,76.773
3950,SYC,2014,73.2292682926829
3951,SYR,2014,63.153
3952,TCA,2014,77.135
3953,TCD,2014,51.202
3954,TEA,2014,74.9277248125601
3955,TEC,2014,72.9182205330539
3956,TGO,2014,58.853
3957,THA,2014,77.415
3958,TJK,2014,69.069
3959,TKM,2014,68.614
3960,TLA,2014,74.4596934288446
3961,TLS,2014,66.787
3962,TMN,2014,71.6923140703475
3963,TON,2014,70.54
3964,TSA,2014,68.6382506953563
3965,TSS,2014,59.1426582019127
3966,TTO,2014,74.215
3967,TUN,2014,75.65
3968,TUR,2014,76.565
3969,TUV,2014,64.025
3970,TZA,2014,63.873
3971,UGA,2014,60.408
3972,UKR,2014,71.1865853658537
3973,UMC,2014,74.7780301387126
3974,URY,2014,77.366
3975,USA,2014,78.8414634146341
3976,UZB,2014,70.234
3977,VCT,2014,74.473
3978,VEN,2014,72.853
3979,VGB,2014,75.612
3980,VIR,2014,78.8682926829268
3981,VNM,2014,73.855
3982,VUT,2014,69.465
3983,WLD,2014,71.881471100973
3984,WSM,2014,72.463
3985,XKX,2014,78.88
3986,YEM,2014,67.384
3987,ZAF,2014,63.38
3988,ZMB,2014,60.699
3989,ZWE,2014,58.846
3990,ABW,2015,75.683
3991,AFE,2015,61.8564581403595
3992,AFG,2015,62.659
3993,AFW,2015,56.1958723463673
3994,AGO,2015,60.655
3995,ALB,2015,78.644
3996,AND,2015,0.0
3997,ARB,2015,70.7582222288211
3998,ARE,2015,79.223
3999,ARG,2015,76.76
4000,ARM,2015,74.436
4001,ASM,2015,0.0
4002,ATG,2015,77.913
4003,AUS,2015,82.4
4004,AUT,2015,81.190243902439
4005,AZE,2015,71.451
4006,BDI,2015,60.217
4007,BEL,2015,80.9926829268293
4008,BEN,2015,59.377
4009,BFA,2015,58.845
4010,BGD,2015,70.491
4011,BGR,2015,74.6146341463415
4012,BHR,2015,79.405
4013,BHS,2015,73.104
4014,BIH,2015,76.182
4015,BLR,2015,73.6243902439025
4016,BLZ,2015,73.187
4017,BMU,2015,80.918
4018,BOL,2015,67.318
4019,BRA,2015,74.332
4020,BRB,2015,76.65
4021,BRN,2015,74.75
4022,BTN,2015,70.343
4023,BWA,2015,63.818
4024,CAF,2015,52.793
4025,CAN,2015,81.8156097560976
4026,CEB,2015,76.5718777647788
4027,CHE,2015,82.8975609756098
4028,CHI,2015,81.433
4029,CHL,2015,79.746
4030,CHN,2015,76.977
4031,CIV,2015,57.762
4032,CMR,2015,59.658
4033,COD,2015,58.49
4034,COG,2015,63.233
4035,COL,2015,76.257
4036,COM,2015,62.896
4037,CPV,2015,74.62
4038,CRI,2015,79.086
4039,CSS,2015,72.6102636224113
4040,CUB,2015,77.772
4041,CUW,2015,78.0756097560976
4042,CYM,2015,0.0
4043,CYP,2015,80.966
4044,CZE,2015,78.5780487804878
4045,DEU,2015,80.6414634146341
4046,DJI,2015,61.957
4047,DMA,2015,68.727
4048,DNK,2015,80.7024390243902
4049,DOM,2015,72.953
4050,DZA,2015,75.622
4051,EAP,2015,75.1230351733187
4052,EAR,2015,69.8742623697907
4053,EAS,2015,75.9488167254261
4054,ECA,2015,72.5877307625611
4055,ECS,2015,77.2313232302049
4056,ECU,2015,76.789
4057,EGY,2015,70.483
4058,EMU,2015,81.5712888246472
4059,ERI,2015,66.033
4060,ESP,2015,82.8317073170732
4061,EST,2015,77.590243902439
4062,ETH,2015,63.649
4063,EUU,2015,80.5684394242096
4064,FCS,2015,61.0122058229955
4065,FIN,2015,81.4804878048781
4066,FJI,2015,66.844
4067,FRA,2015,82.3219512195122
4068,FRO,2015,81.7926829268293
4069,FSM,2015,71.408
4070,GAB,2015,65.46
4071,GBR,2015,80.9560975609756
4072,GEO,2015,73.297
4073,GHA,2015,63.175
4074,GIB,2015,80.427
4075,GIN,2015,58.134
4076,GMB,2015,62.494
4077,GNB,2015,59.128
4078,GNQ,2015,60.103
4079,GRC,2015,81.0365853658537
4080,GRD,2015,75.013
4081,GRL,2015,71.9773170731707
4082,GTM,2015,72.103
4083,GUM,2015,76.616
4084,GUY,2015,68.201
4085,HIC,2015,80.4840323835436
4086,HKG,2015,84.2780487804878
4087,HND,2015,72.487
4088,HPC,2015,61.6125477293904
4089,HRV,2015,77.2756097560976
4090,HTI,2015,63.237
4091,HUN,2015,75.5682926829269
4092,IBD,2015,73.1507669192713
4093,IBT,2015,70.5248709589765
4094,IDA,2015,62.7548967648921
4095,IDB,2015,60.3602067828122
4096,IDN,2015,69.699
4097,IDX,2015,63.9578892057894
4098,IMN,2015,78.905
4099,IND,2015,69.636
4100,INX,2015,0.0
4101,IRL,2015,81.4536585365854
4102,IRN,2015,75.124
4103,IRQ,2015,69.44
4104,ISL,2015,82.4682926829268
4105,ISR,2015,82.0512195121951
4106,ITA,2015,82.5439024390244
4107,JAM,2015,72.394
4108,JOR,2015,75.011
4109,JPN,2015,83.7939024390244
4110,KAZ,2015,71.97
4111,KEN,2015,61.892
4112,KGZ,2015,70.6512195121951
4113,KHM,2015,69.873
4114,KIR,2015,66.059
4115,KNA,2015,70.763
4116,KOR,2015,82.0243902439024
4117,KWT,2015,79.562
4118,LAC,2015,74.4722652708847
4119,LAO,2015,66.67
4120,LBN,2015,79.229
4121,LBR,2015,59.148
4122,LBY,2015,71.698
4123,LCA,2015,73.138
4124,LCN,2015,74.6119695820582
4125,LDC,2015,63.4957831265039
4126,LIC,2015,61.6995184139706
4127,LIE,2015,82.6560975609756
4128,LKA,2015,74.927
4129,LMC,2015,67.9931657405397
4130,LMY,2015,70.4406036570024
4131,LSO,2015,51.101
4132,LTE,2015,76.0129684285382
4133,LTU,2015,74.3219512195122
4134,LUX,2015,82.2926829268293
4135,LVA,2015,74.4804878048781
4136,MAC,2015,83.984
4137,MAF,2015,79.309
4138,MAR,2015,72.92
4139,MCO,2015,0.0
4140,MDA,2015,69.24
4141,MDG,2015,64.339
4142,MDV,2015,79.695
4143,MEA,2015,72.8895160840123
4144,MEX,2015,74.682
4145,MHL,2015,63.827
4146,MIC,2015,71.3525608037277
4147,MKD,2015,75.4024390243902
4148,MLI,2015,58.363
4149,MLT,2015,81.8975609756097
4150,MMR,2015,65.561
4151,MNA,2015,71.9861891242774
4152,MNE,2015,76.4487804878049
4153,MNG,2015,69.498
4154,MNP,2015,0.0
4155,MOZ,2015,58.151
4156,MRT,2015,64.485
4157,MUS,2015,74.3531707317073
4158,MWI,2015,61.378
4159,MYS,2015,75.094
4160,NAC,2015,79.0036457097
4161,NAM,2015,60.7
4162,NCL,2015,77.2804878048781
4163,NER,2015,61.083
4164,NGA,2015,51.841
4165,NIC,2015,72.983
4166,NLD,2015,81.509756097561
4167,NOR,2015,82.3048780487805
4168,NPL,2015,67.456
4169,NRU,2015,62.269
4170,NZL,2015,81.6124390243903
4171,OED,2015,79.7907649605864
4172,OMN,2015,77.687
4173,OSS,2015,67.2888368780989
4174,PAK,2015,65.697
4175,PAN,2015,77.468
4176,PER,2015,75.621
4177,PHL,2015,71.268
4178,PLW,2015,0.0
4179,PNG,2015,64.701
4180,POL,2015,77.4512195121951
4181,PRE,2015,59.1193712621413
4182,PRI,2015,79.695
4183,PRK,2015,72.784
4184,PRT,2015,81.1243902439025
4185,PRY,2015,73.191
4186,PSE,2015,74.406
4187,PSS,2015,68.562208761319
4188,PST,2015,80.3820254160595
4189,PYF,2015,82.354
4190,QAT,2015,80.064
4191,ROU,2015,74.9121951219512
4192,RUS,2015,71.1834146341463
4193,RWA,2015,65.298
4194,SAS,2015,69.1437835147163
4195,SAU,2015,76.918
4196,SDN,2015,64.659
4197,SEN,2015,66.879
4198,SGP,2015,82.7439024390244
4199,SLB,2015,69.583
4200,SLE,2015,57.189
4201,SLV,2015,71.814
4202,SMR,2015,0.0
4203,SOM,2015,54.857
4204,SRB,2015,75.2878048780488
4205,SSA,2015,59.5616171804581
4206,SSD,2015,55.566
4207,SSF,2015,59.5629817000586
4208,SST,2015,68.3472917960308
4209,STP,2015,67.249
4210,SUR,2015,70.8
4211,SVK,2015,76.5634146341463
4212,SVN,2015,80.7756097560976
4213,SWE,2015,82.2048780487805
4214,SWZ,2015,55.019
4215,SXM,2015,76.954
4216,SYC,2015,74.2951219512195
4217,SYR,2015,65.124
4218,TCA,2015,76.912
4219,TCD,2015,51.589
4220,TEA,2015,75.1521464652061
4221,TEC,2015,73.1398854461592
4222,TGO,2015,59.396
4223,THA,2015,77.717
4224,TJK,2015,69.306
4225,TKM,2015,68.782
4226,TLA,2015,74.5211645368618
4227,TLS,2015,67.137
4228,TMN,2015,71.9585514664059
4229,TON,2015,70.607
4230,TSA,2015,69.1437835147163
4231,TSS,2015,59.5629817000586
4232,TTO,2015,74.503
4233,TUN,2015,75.692
4234,TUR,2015,76.646
4235,TUV,2015,64.06
4236,TZA,2015,64.651
4237,UGA,2015,61.086
4238,UKR,2015,71.189512195122
4239,UMC,2015,74.9950938289292
4240,URY,2015,77.483
4241,USA,2015,78.690243902439
4242,UZB,2015,70.475
4243,VCT,2015,74.407
4244,VEN,2015,73.006
4245,VGB,2015,75.675
4246,VIR,2015,79.0170731707317
4247,VNM,2015,73.876
4248,VUT,2015,69.513
4249,WLD,2015,72.0952182844542
4250,WSM,2015,72.515
4251,XKX,2015,78.922
4252,YEM,2015,65.873
4253,ZAF,2015,63.95
4254,ZMB,2015,61.208
4255,ZWE,2015,59.591
4256,ABW,2016,75.617
4257,AFE,2016,62.444050201953
4258,AFG,2016,63.136
4259,AFW,2016,56.5816784850503
4260,AGO,2016,61.092
4261,ALB,2016,78.86
4262,AND,2016,0.0
4263,ARB,2016,70.9430622781923
4264,ARE,2016,79.335
4265,ARG,2016,76.308
4266,ARM,2016,74.664
4267,ASM,2016,0.0
4268,ATG,2016,78.152
4269,AUS,2016,82.4487804878049
4270,AUT,2016,81.6414634146342
4271,AZE,2016,72.004
4272,BDI,2016,60.793
4273,BEL,2016,81.4390243902439
4274,BEN,2016,59.539
4275,BFA,2016,59.326
4276,BGD,2016,71.09
4277,BGR,2016,74.8121951219512
4278,BHR,2016,79.557
4279,BHS,2016,73.537
4280,BIH,2016,76.808
4281,BLR,2016,73.8268292682927
4282,BLZ,2016,73.399
4283,BMU,2016,80.608
4284,BOL,2016,67.628
4285,BRA,2016,74.442
4286,BRB,2016,76.815
4287,BRN,2016,74.733
4288,BTN,2016,70.602
4289,BWA,2016,65.464
4290,CAF,2016,53.46
4291,CAN,2016,81.9248780487805
4292,CEB,2016,76.9698114171911
4293,CHE,2016,83.6024390243903
4294,CHI,2016,81.366
4295,CHL,2016,80.079
4296,CHN,2016,77.218
4297,CIV,2016,58.06
4298,CMR,2016,60.233
4299,COD,2016,59.066
4300,COG,2016,63.577
4301,COL,2016,76.471
4302,COM,2016,63.237
4303,CPV,2016,75.742
4304,CRI,2016,79.459
4305,CSS,2016,72.5605216960907
4306,CUB,2016,77.643
4307,CUW,2016,77.719512195122
4308,CYM,2016,0.0
4309,CYP,2016,81.056
4310,CZE,2016,79.0268292682927
4311,DEU,2016,80.990243902439
4312,DJI,2016,62.191
4313,DMA,2016,70.128
4314,DNK,2016,80.8536585365854
4315,DOM,2016,72.987
4316,DZA,2016,75.732
4317,EAP,2016,75.3218632190617
4318,EAR,2016,70.2198833618588
4319,EAS,2016,76.1379237487962
4320,ECA,2016,72.8986354044628
4321,ECS,2016,77.5651469712013
4322,ECU,2016,76.763
4323,EGY,2016,70.844
4324,EMU,2016,81.9563383126483
4325,ERI,2016,66.289
4326,ESP,2016,83.3292682926829
4327,EST,2016,77.6414634146342
4328,ETH,2016,64.392
4329,EUU,2016,80.9512974807301
4330,FCS,2016,61.2899162650928
4331,FIN,2016,81.4292682926829
4332,FJI,2016,67.24
4333,FRA,2016,82.5731707317073
4334,FRO,2016,82.0439024390244
4335,FSM,2016,71.595
4336,GAB,2016,65.802
4337,GBR,2016,81.1560975609756
4338,GEO,2016,73.569
4339,GHA,2016,63.89
4340,GIB,2016,81.702
4341,GIN,2016,58.763
4342,GMB,2016,63.013
4343,GNB,2016,59.674
4344,GNQ,2016,60.479
4345,GRC,2016,81.3878048780488
4346,GRD,2016,74.762
4347,GRL,2016,71.8251219512195
4348,GTM,2016,72.355
4349,GUM,2016,76.877
4350,GUY,2016,68.384
4351,HIC,2016,80.6424818528005
4352,HKG,2016,84.2268292682927
4353,HND,2016,72.588
4354,HPC,2016,62.1619619402239
4355,HRV,2016,78.0219512195122
4356,HTI,2016,63.392
4357,HUN,2016,76.0634146341464
4358,IBD,2016,73.4185739128664
4359,IBT,2016,70.8065884908281
4360,IDA,2016,63.1679348918513
4361,IDB,2016,60.5636098224754
4362,IDN,2016,69.798
4363,IDX,2016,64.471642932639
4364,IMN,2016,80.314
4365,IND,2016,70.117
4366,INX,2016,0.0
4367,IRL,2016,81.6536585365854
4368,IRN,2016,75.6
4369,IRQ,2016,68.988
4370,ISL,2016,82.2048780487805
4371,ISR,2016,82.4073170731707
4372,ITA,2016,83.2439024390244
4373,JAM,2016,72.02
4374,JOR,2016,75.215
4375,JPN,2016,83.9848780487805
4376,KAZ,2016,72.41
4377,KEN,2016,62.163
4378,KGZ,2016,70.9512195121951
4379,KHM,2016,70.224
4380,KIR,2016,66.332
4381,KNA,2016,71.74
4382,KOR,2016,82.2756097560976
4383,KWT,2016,79.701
4384,LAC,2016,74.4717518016337
4385,LAO,2016,67.167
4386,LBN,2016,79.505
4387,LBR,2016,60.416
4388,LBY,2016,71.756
4389,LCA,2016,73.112
4390,LCN,2016,74.5792328754221
4391,LDC,2016,64.0195864491196
4392,LIC,2016,62.2142411499284
4393,LIE,2016,82.2585365853659
4394,LKA,2016,75.331
4395,LMC,2016,68.3747743338225
4396,LMY,2016,70.726368176266
4397,LSO,2016,52.264
4398,LTE,2016,76.2580707069883
4399,LTU,2016,74.6707317073171
4400,LUX,2016,82.6853658536585
4401,LVA,2016,74.580487804878
4402,MAC,2016,84.231
4403,MAF,2016,79.475
4404,MAR,2016,73.284
4405,MCO,2016,0.0
4406,MDA,2016,69.917
4407,MDG,2016,64.997
4408,MDV,2016,79.872
4409,MEA,2016,73.1525218426913
4410,MEX,2016,74.412
4411,MHL,2016,64.057
4412,MIC,2016,71.6277207860857
4413,MKD,2016,75.4
4414,MLI,2016,58.731
4415,MLT,2016,82.4536585365854
4416,MMR,2016,65.685
4417,MNA,2016,72.2564883768439
4418,MNE,2016,76.4414634146341
4419,MNG,2016,69.865
4420,MNP,2016,0.0
4421,MOZ,2016,59.038
4422,MRT,2016,64.768
4423,MUS,2016,74.3948780487805
4424,MWI,2016,62.209
4425,MYS,2016,75.289
4426,NAC,2016,78.8797242694941
4427,NAM,2016,61.682
4428,NCL,2016,76.9317073170732
4429,NER,2016,61.629
4430,NGA,2016,52.043
4431,NIC,2016,73.256
4432,NLD,2016,81.5609756097561
4433,NOR,2016,82.4073170731707
4434,NPL,2016,68.776
4435,NRU,2016,62.702
4436,NZL,2016,81.6585365853659
4437,OED,2016,79.9026541738285
4438,OMN,2016,77.916
4439,OSS,2016,67.9055488083682
4440,PAK,2016,65.88
4441,PAN,2016,77.653
4442,PER,2016,75.789
4443,PHL,2016,71.387
4444,PLW,2016,0.0
4445,PNG,2016,64.84
4446,POL,2016,77.8512195121951
4447,PRE,2016,59.5239150627753
4448,PRI,2016,80.27
4449,PRK,2016,72.805
4450,PRT,2016,81.1243902439025
4451,PRY,2016,73.534
4452,PSE,2016,74.554
4453,PSS,2016,68.8275112368945
4454,PST,2016,80.5395097027758
4455,PYF,2016,82.488
4456,QAT,2016,80.433
4457,ROU,2016,75.209756097561
4458,RUS,2016,71.6512195121951
4459,RWA,2016,65.737
4460,SAS,2016,69.609572441708
4461,SAU,2016,77.064
4462,SDN,2016,64.78
4463,SEN,2016,67.497
4464,SGP,2016,82.8463414634146
4465,SLB,2016,69.801
4466,SLE,2016,58.404
4467,SLV,2016,72.025
4468,SMR,2016,0.0
4469,SOM,2016,55.044
4470,SRB,2016,75.6878048780488
4471,SSA,2016,60.0677233314774
4472,SSD,2016,55.544
4473,SSF,2016,60.0690246731195
4474,SST,2016,68.8076983302127
4475,STP,2016,67.492
4476,SUR,2016,71.592
4477,SVK,2016,77.1658536585366
4478,SVN,2016,81.1756097560976
4479,SWE,2016,82.3073170731707
4480,SWZ,2016,56.659
4481,SXM,2016,76.598
4482,SYC,2016,74.309756097561
4483,SYR,2016,65.993
4484,TCA,2016,76.864
4485,TCD,2016,52.083
4486,TEA,2016,75.3531204811651
4487,TEC,2016,73.4575763801701
4488,TGO,2016,59.55
4489,THA,2016,78.049
4490,TJK,2016,69.549
4491,TKM,2016,68.777
4492,TLA,2016,74.4879704398703
4493,TLS,2016,67.446
4494,TMN,2016,72.2301322796325
4495,TON,2016,70.661
4496,TSA,2016,69.609572441708
4497,TSS,2016,60.0690246731195
4498,TTO,2016,74.281
4499,TUN,2016,75.786
4500,TUR,2016,76.66
4501,TUV,2016,64.108
4502,TZA,2016,65.386
4503,UGA,2016,61.648
4504,UKR,2016,71.4763414634146
4505,UMC,2016,75.1808172857966
4506,URY,2016,77.571
4507,USA,2016,78.5390243902439
4508,UZB,2016,70.755
4509,VCT,2016,74.28
4510,VEN,2016,72.058
4511,VGB,2016,75.724
4512,VIR,2016,79.1682926829268
4513,VNM,2016,73.938
4514,VUT,2016,69.65
4515,WLD,2016,72.3453515952167
4516,WSM,2016,72.54
4517,XKX,2016,78.981
4518,YEM,2016,66.064
4519,ZAF,2016,64.747
4520,ZMB,2016,61.794
4521,ZWE,2016,60.306
4522,ABW,2017,75.903
4523,AFE,2017,62.9223896233502
4524,AFG,2017,63.016
4525,AFW,2017,56.888445830282
4526,AGO,2017,61.68
4527,ALB,2017,79.047
4528,AND,2017,0.0
4529,ARB,2017,71.4295960025113
4530,ARE,2017,79.504
4531,ARG,2017,76.833
4532,ARM,2017,74.906
4533,ASM,2017,0.0
4534,ATG,2017,78.268
4535,AUS,2017,82.5
4536,AUT,2017,81.6439024390244
4537,AZE,2017,72.248
4538,BDI,2017,61.553
4539,BEL,2017,81.4926829268293
4540,BEN,2017,59.856
4541,BFA,2017,59.536
4542,BGD,2017,71.788
4543,BGR,2017,74.8146341463415
4544,BHR,2017,79.689
4545,BHS,2017,73.632
4546,BIH,2017,76.935
4547,BLR,2017,74.1292682926829
4548,BLZ,2017,73.562
4549,BMU,2017,82.351
4550,BOL,2017,67.701
4551,BRA,2017,74.827
4552,BRB,2017,76.936
4553,BRN,2017,74.722
4554,BTN,2017,70.847
4555,BWA,2017,66.753
4556,CAF,2017,53.721
4557,CAN,2017,81.8329268292683
4558,CEB,2017,76.9474426395729
4559,CHE,2017,83.5512195121951
4560,CHI,2017,81.331
4561,CHL,2017,80.35
4562,CHN,2017,77.248
4563,CIV,2017,58.48
4564,CMR,2017,60.81
4565,COD,2017,59.411
4566,COG,2017,63.76
4567,COL,2017,76.646
4568,COM,2017,63.625
4569,CPV,2017,76.593
4570,CRI,2017,79.377
4571,CSS,2017,72.6008945750841
4572,CUB,2017,77.529
4573,CUW,2017,78.0170731707317
4574,CYM,2017,0.0
4575,CYP,2017,81.328
4576,CZE,2017,78.9780487804878
4577,DEU,2017,80.9926829268293
4578,DJI,2017,62.797
4579,DMA,2017,67.525
4580,DNK,2017,81.1024390243903
4581,DOM,2017,73.063
4582,DZA,2017,75.743
4583,EAP,2017,75.3859113160495
4584,EAR,2017,70.5420565547556
4585,EAS,2017,76.2123963774998
